Date,QQQ,VOO,HOOD,SOFI,BTC,ETH
2023-03-15,294.35498046875,345.2403259277344,9.199999809265137,5.409999847412109,,
2023-03-16,302.1143493652344,351.1465148925781,9.3100004196167,5.449999809265137,,
2023-03-17,300.6865234375,347.3055419921875,9.1899995803833,5.460000038146973,,
2023-03-20,301.7536315917969,350.4420166015625,8.800000190734863,5.21999979019165,,
2023-03-21,306.06341552734375,355.0260009765625,9.34000015258789,5.570000171661377,,
2023-03-22,301.90155029296875,349.1391906738281,8.930000305175781,5.559999942779541,,
2023-03-23,305.4815368652344,349.9691467285156,8.569999694824219,5.78000020980835,,
2023-03-24,306.6058349609375,352.3015441894531,8.680000305175781,5.739999771118164,,
2023-03-27,304.5051574707031,352.88299560546875,8.609999656677246,5.760000228881836,,
2023-03-28,302.8877258300781,352.2628173828125,8.670000076293945,5.590000152587891,,
2023-03-29,308.41058349609375,357.2727355957031,9.100000381469727,5.75,,
2023-03-30,311.3298034667969,359.4046325683594,9.460000038146973,5.71999979019165,,
2023-03-31,316.5074462890625,364.4241638183594,9.710000038146973,6.070000171661377,,
2023-04-03,315.7381896972656,365.8680725097656,9.760000228881836,6.03000020980835,,
2023-04-04,314.673095703125,363.80401611328125,9.760000228881836,5.889999866485596,,
2023-04-05,311.5664978027344,362.9222106933594,9.75,5.739999771118164,,
2023-04-06,313.6671447753906,364.30792236328125,10.010000228881836,5.75,,
2023-04-10,313.4896545410156,364.7052001953125,9.979999542236328,5.909999847412109,,
2023-04-11,311.47772216796875,364.7536315917969,9.960000038146973,5.96999979019165,,
2023-04-12,308.7261657714844,363.300048828125,10.010000228881836,5.820000171661377,,
2023-04-13,314.7717590332031,368.0096130371094,10.069999694824219,5.860000133514404,,
2023-04-14,314.17999267578125,367.2537536621094,10.0,5.920000076293945,,
2023-04-17,314.4461975097656,368.50384521484375,9.880000114440918,5.960000038146973,,
2023-04-18,314.4659729003906,368.7557678222656,9.84000015258789,5.980000019073486,,
2023-04-19,314.3180236816406,368.73638916015625,9.819999694824219,6.079999923706055,,
2023-04-20,311.9215087890625,366.6529541015625,9.729999542236328,5.920000076293945,,
2023-04-21,312.2469787597656,366.86614990234375,9.640000343322754,5.940000057220459,,
2023-04-24,311.5960998535156,367.3506774902344,9.399999618530273,5.829999923706055,,
2023-04-25,305.7182312011719,361.546142578125,9.09000015258789,5.75,,
2023-04-26,307.5722961425781,359.93756103515625,8.819999694824219,5.670000076293945,,
2023-04-27,315.9354553222656,367.079345703125,8.819999694824219,6.059999942779541,,
2023-04-28,318.1149597167969,370.2189636230469,8.850000381469727,6.230000019073486,,
2023-05-01,317.7500305175781,369.967041015625,8.819999694824219,5.46999979019165,,
2023-05-02,314.97882080078125,365.8196105957031,8.460000038146973,4.90500020980835,,
2023-05-03,312.9176940917969,363.2710266113281,8.380000114440918,4.849999904632568,,
2023-05-04,311.8131103515625,360.61590576171875,8.479999542236328,4.894999980926514,,
2023-05-05,318.4404602050781,367.234375,8.850000381469727,5.159999847412109,,
2023-05-08,319.2294006347656,367.4378662109375,8.90999984741211,5.46999979019165,,
2023-05-09,317.2076416015625,365.84869384765625,9.109999656677246,5.409999847412109,,
2023-05-10,320.659423828125,367.4476013183594,9.069999694824219,5.480000019073486,,
2023-05-11,321.7049255371094,366.9339294433594,9.649999618530273,5.139999866485596,,
2023-05-12,320.5509338378906,366.43975830078125,8.739999771118164,5.019999980926514,,
2023-05-15,322.2867126464844,367.70916748046875,8.649999618530273,4.769999980926514,,
2023-05-16,322.6516418457031,365.2770080566406,8.350000381469727,4.760000228881836,,
2023-05-17,326.5570068359375,369.6376037597656,8.460000038146973,4.960000038146973,,
2023-05-18,332.6222839355469,373.2520446777344,8.619999885559082,5.070000171661377,,
2023-05-19,331.8727722167969,372.6609802246094,8.470000267028809,4.929999828338623,,
2023-05-22,332.9872131347656,372.8644714355469,8.760000228881836,5.260000228881836,,
2023-05-23,328.7661437988281,368.6976623535156,8.680000305175781,5.289999961853027,,
2023-05-24,327.0797424316406,365.93585205078125,8.600000381469727,5.309999942779541,,
2023-05-25,335.0384826660156,369.1239929199219,8.600000381469727,5.210000038146973,,
2023-05-26,343.5989074707031,373.92071533203125,8.819999694824219,5.409999847412109,,
2023-05-30,345.1571350097656,374.0369567871094,8.920000076293945,6.03000020980835,,
2023-05-31,343.1944885253906,372.0020446777344,8.920000076293945,6.940000057220459,,
2023-06-01,347.1591796875,375.5680847167969,9.020000457763672,6.820000171661377,,
2023-06-02,349.7628173828125,381.0819091796875,9.34000015258789,7.03000020980835,,
2023-06-05,350.0093078613281,380.3454284667969,9.029999732971191,7.25,,
2023-06-06,349.9502258300781,381.13031005859375,9.119999885559082,7.650000095367432,,
2023-06-07,344.0130920410156,379.8802795410156,9.399999618530273,7.739999771118164,,
2023-06-08,348.28338623046875,382.1575012207031,9.5,8.119999885559082,,
2023-06-09,349.6148681640625,382.79705810546875,9.40999984741211,8.180000305175781,,
2023-06-12,355.5223388671875,386.31463623046875,9.359999656677246,9.15999984741211,,
2023-06-13,358.2541809082031,388.86322021484375,9.600000381469727,9.539999961853027,,
2023-06-14,360.85772705078125,389.1635437011719,9.949999809265137,9.739999771118164,,
2023-06-15,365.1576843261719,394.15411376953125,9.979999542236328,9.550000190734863,,
2023-06-16,362.8597717285156,392.7005310058594,10.029999732971191,8.600000381469727,,
2023-06-20,362.34033203125,390.888427734375,10.0,8.59000015258789,,
2023-06-21,357.4024353027344,388.7469482421875,9.760000228881836,8.630000114440918,,
2023-06-22,361.6194152832031,390.1617126464844,9.449999809265137,8.489999771118164,,
2023-06-23,358.0345153808594,387.2352294921875,9.489999771118164,8.279999732971191,,
2023-06-26,353.2348937988281,385.6363220214844,9.630000114440918,8.199999809265137,,
2023-06-27,359.3085021972656,389.9097595214844,9.9399995803833,8.640000343322754,,
2023-06-28,360.00970458984375,390.08416748046875,10.180000305175781,8.869999885559082,,
